routeID,route_no,survey_no,survey.starting,body_condition,number,number.km,Date,Year,Month,time_point,bcs,CNR
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,124,2016-11-03T06:34:00Z,unset,147,"",2016-11-03,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
Adityapur,10,125,2016-11-04T06:34:00Z,unset,159,"",2016-11-04,2016,11,6,C3,0
