routeID,route_no,survey_no,survey.starting,Date,Year,Month,time_point,SC,CNR,CNR_c,time_point_c,Month_c
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,1,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,1,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,33,2015-05-12T05:59:00Z,12/5/2015,2015,5,3,0,1,0.368403598,-2.447856846,-4.265887327
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
Golmuri,8,66,2015-11-12T06:58:00Z,12/11/2015,2015,11,4,0,1,0.368403598,-1.447856846,1.734112673
