date_in,Female,Adult,distemper,mange,rabies,venereal_cancer,Pregnant,time_trend,Female_c,Adult_c,time_trend_c,seasonal_trend,Year
22/8/2013,0,1,0,1,0,0,0,2,-0.505827731,0.367074527,-20.74016162,8,2013
22/8/2013,0,1,0,1,0,0,0,2,-0.505827731,0.367074527,-20.74016162,8,2013
22/8/2013,0,1,0,0,0,0,0,2,-0.505827731,0.367074527,-20.74016162,8,2013
22/8/2013,1,1,0,0,0,0,0,2,0.494172269,0.367074527,-20.74016162,8,2013
22/8/2013,1,1,0,0,0,0,0,2,0.494172269,0.367074527,-20.74016162,8,2013
22/8/2013,1,1,0,0,0,0,0,2,0.494172269,0.367074527,-20.74016162,8,2013
23/8/2013,0,1,0,0,0,0,0,2,-0.505827731,0.367074527,-20.74016162,8,2013
23/8/2013,0,1,0,1,0,0,0,2,-0.505827731,0.367074527,-20.74016162,8,2013
23/8/2013,0,1,0,0,0,0,0,2,-0.505827731,0.367074527,-20.74016162,8,2013
23/8/2013,0,1,0,0,0,0,0,2,-0.505827731,0.367074527,-20.74016162,8,2013
23/8/2013,0,1,0,0,0,0,0,2,-0.505827731,0.367074527,-20.74016162,8,2013
29/8/2013,1,1,0,0,0,0,1,2,0.494172269,0.367074527,-20.74016162,8,2013
3/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
3/9/2013,1,0,0,0,0,0,0,3,0.494172269,-0.632925473,-19.74016162,9,2013
3/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
3/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
3/9/2013,0,1,0,1,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
4/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
4/9/2013,1,0,0,0,0,0,0,3,0.494172269,-0.632925473,-19.74016162,9,2013
4/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
4/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
4/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
4/9/2013,1,1,0,0,0,0,1,3,0.494172269,0.367074527,-19.74016162,9,2013
4/9/2013,0,0,0,0,0,0,0,3,-0.505827731,-0.632925473,-19.74016162,9,2013
5/9/2013,1,1,0,0,0,0,1,3,0.494172269,0.367074527,-19.74016162,9,2013
5/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
5/9/2013,0,1,0,1,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
5/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
5/9/2013,1,0,0,0,0,0,0,3,0.494172269,-0.632925473,-19.74016162,9,2013
6/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
7/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
7/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
7/9/2013,0,1,0,1,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
7/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
8/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
8/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
8/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
8/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
8/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
8/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
11/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
11/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
11/9/2013,1,0,0,0,0,0,0,3,0.494172269,-0.632925473,-19.74016162,9,2013
11/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
11/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
12/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
12/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
12/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
12/9/2013,1,1,0,0,0,1,0,3,0.494172269,0.367074527,-19.74016162,9,2013
14/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
14/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
14/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
14/9/2013,0,0,0,1,0,0,0,3,-0.505827731,-0.632925473,-19.74016162,9,2013
16/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
16/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
16/9/2013,0,1,0,1,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
20/9/2013,0,0,0,0,0,0,0,3,-0.505827731,-0.632925473,-19.74016162,9,2013
20/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
20/9/2013,1,1,0,1,0,1,0,3,0.494172269,0.367074527,-19.74016162,9,2013
20/9/2013,0,1,0,1,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
20/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
20/9/2013,1,1,0,1,0,1,0,3,0.494172269,0.367074527,-19.74016162,9,2013
20/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
20/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
20/9/2013,1,0,0,0,0,0,0,3,0.494172269,-0.632925473,-19.74016162,9,2013
20/9/2013,1,0,0,0,0,0,0,3,0.494172269,-0.632925473,-19.74016162,9,2013
20/9/2013,0,0,0,0,0,0,0,3,-0.505827731,-0.632925473,-19.74016162,9,2013
20/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
20/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
20/9/2013,1,1,0,0,0,0,1,3,0.494172269,0.367074527,-19.74016162,9,2013
20/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
21/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
21/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
21/9/2013,0,0,0,0,0,0,0,3,-0.505827731,-0.632925473,-19.74016162,9,2013
21/9/2013,1,1,0,0,0,0,1,3,0.494172269,0.367074527,-19.74016162,9,2013
21/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
21/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
21/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
21/9/2013,1,1,0,0,0,0,1,3,0.494172269,0.367074527,-19.74016162,9,2013
21/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
23/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
23/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
23/9/2013,1,1,0,0,0,0,1,3,0.494172269,0.367074527,-19.74016162,9,2013
23/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
23/9/2013,1,1,0,0,0,0,1,3,0.494172269,0.367074527,-19.74016162,9,2013
23/9/2013,0,0,0,0,0,0,0,3,-0.505827731,-0.632925473,-19.74016162,9,2013
23/9/2013,1,0,0,1,0,0,0,3,0.494172269,-0.632925473,-19.74016162,9,2013
25/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
25/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
25/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
25/9/2013,1,0,0,0,0,0,0,3,0.494172269,-0.632925473,-19.74016162,9,2013
25/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
25/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
25/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
25/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
25/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
25/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
25/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
25/9/2013,1,1,0,0,0,0,1,3,0.494172269,0.367074527,-19.74016162,9,2013
25/9/2013,0,0,0,0,0,0,0,3,-0.505827731,-0.632925473,-19.74016162,9,2013
26/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
26/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
26/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
26/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
26/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
26/9/2013,0,0,0,0,0,0,0,3,-0.505827731,-0.632925473,-19.74016162,9,2013
26/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
26/9/2013,1,1,0,0,0,0,1,3,0.494172269,0.367074527,-19.74016162,9,2013
26/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
26/9/2013,1,1,0,0,0,1,0,3,0.494172269,0.367074527,-19.74016162,9,2013
26/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
27/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
27/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
27/9/2013,0,0,0,0,0,0,0,3,-0.505827731,-0.632925473,-19.74016162,9,2013
27/9/2013,1,0,0,0,0,0,0,3,0.494172269,-0.632925473,-19.74016162,9,2013
27/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
27/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
27/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
27/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
28/9/2013,0,0,0,0,0,0,0,3,-0.505827731,-0.632925473,-19.74016162,9,2013
28/9/2013,1,1,0,1,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
28/9/2013,1,1,0,0,0,0,1,3,0.494172269,0.367074527,-19.74016162,9,2013
28/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
28/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
28/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
28/9/2013,0,1,0,0,0,0,0,3,-0.505827731,0.367074527,-19.74016162,9,2013
28/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
28/9/2013,0,0,0,0,0,0,0,3,-0.505827731,-0.632925473,-19.74016162,9,2013
28/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
28/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
28/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
30/9/2013,1,1,0,1,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
30/9/2013,1,1,0,0,0,0,0,3,0.494172269,0.367074527,-19.74016162,9,2013
